19580884|H2C 1G7|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56188739|-73.6640363
19677036|H2C 1G8|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5625153|-73.66322607
19512734|H2C 1G9|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56233659|-73.66286828
19645888|H2C 1H1|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56300291|-73.66234908
19544990|H2C 1H2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56292306|-73.66200773
19667788|H2C 1H3|B|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56327398|-73.66184558
19530722|H2C 1H4|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56364812|-73.66159036
19617058|H2C 1H5|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56374947|-73.66198121
19617058|H2C 1H5|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56371474|-73.66183937
19685691|H2C 1H6|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56445142|-73.66163814
19702553|H2C 1H7|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56434518|-73.66123501
19526081|H2C 1H8|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56500342|-73.66089758
19506256|H2C 1H9|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1H9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56599316|-73.6604183
19669067|H2C 1J1|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56610694|-73.6608177
19651636|H2C 1J2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56887767|-73.65900638
19651636|H2C 1J2|BF|19500111|H2C|ACTV|LC|LC0002|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1J2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5671339|-73.65986539
